CustomerID,Recency,Frequency,Monetary,Churn_Probability
17846.0,84,1,2033.1,0.48
17848.0,80,9,901.2,0.39
17849.0,217,4,605.8,0.59
17850.0,371,34,5391.21,0.89
17852.0,11,2,114.34,0.71
17854.0,184,2,311.26,0.47
17855.0,372,1,208.97,0.67
17856.0,1,4,1418.03,0.16
17857.0,3,23,26879.04,0.0
17858.0,5,12,5155.66,0.0
17859.0,304,1,148.21,0.8
17860.0,368,1,252.8,0.86
17861.0,2,8,2100.8,0.01
17862.0,323,1,330.9,0.56
17863.0,58,6,3160.0,0.08
17864.0,12,3,597.5,0.13
17865.0,30,20,10526.32,0.01
17866.0,142,1,329.65,0.95
17867.0,29,6,1197.1,0.13
17869.0,106,5,428.18,0.68
17870.0,1,12,1894.35,0.01
17871.0,204,1,155.9,0.77
17873.0,79,5,1859.16,0.0
17874.0,184,6,683.46,0.63
17877.0,169,1,237.61,0.51
17878.0,43,1,379.45,0.85
17879.0,173,1,178.52,0.58
17880.0,364,1,458.92,0.69
17881.0,303,1,133.35,0.82
17883.0,2,4,671.77,0.84
17884.0,3,4,717.45,0.35
17885.0,11,1,190.19,0.58
17886.0,31,3,899.61,0.32
17887.0,128,1,111.35,0.68
17888.0,20,8,726.05,0.23
17889.0,211,2,203.87,0.94
17890.0,322,2,602.09,0.53
17891.0,161,1,203.86,0.46
17892.0,55,3,244.1,0.5
17893.0,224,1,112.25,0.4
17894.0,71,8,1119.81,0.09
17895.0,43,1,98.0,0.75
17896.0,22,1,256.32,0.36
17897.0,172,3,566.6,0.28
17898.0,84,2,152.06,0.97
17899.0,158,1,155.8,0.8
17900.0,189,2,112.2,0.92
17901.0,28,1,110.38,0.39
17904.0,20,1,191.67,0.64
17905.0,70,4,800.24,0.32
17906.0,246,1,72.9,0.84
17908.0,373,1,243.28,0.94
17911.0,8,1,366.23,0.71
17912.0,309,5,311.01,0.83
17913.0,58,2,411.6,0.36
17914.0,3,1,336.43,0.79
17917.0,44,3,341.28,0.25
17919.0,87,1,1304.04,0.75
17920.0,3,17,4204.1,0.0
17921.0,63,4,826.52,0.08
17923.0,281,1,207.5,0.65
17924.0,11,7,2962.5,0.0
17925.0,372,1,244.08,0.93
17926.0,132,2,397.29,0.46
17928.0,44,2,212.54,0.17
17929.0,10,4,843.0,0.18
17930.0,35,5,1740.48,0.69
17931.0,133,2,408.36,0.49
17932.0,28,3,1331.57,0.53
17934.0,51,2,704.25,0.46
17935.0,137,2,145.79,0.93
17936.0,4,1,389.84,0.68
17937.0,8,7,4301.22,0.04
17939.0,159,1,99.14,0.79
17940.0,48,10,4106.44,0.02
17941.0,130,1,304.56,0.78
17942.0,7,1,77.5,0.37
17946.0,232,2,149.58,0.96
17947.0,36,1,176.68,0.73
17948.0,146,1,358.56,0.96
17949.0,0,45,58510.48,0.0
17950.0,71,3,482.2,0.18
17951.0,39,3,1008.54,0.69
17954.0,4,12,2332.72,0.02
17955.0,198,4,557.3,0.8
17956.0,248,1,12.75,0.88
17957.0,65,1,111.68,0.4
17958.0,116,1,508.46,0.88
17960.0,170,1,73.78,0.66
17961.0,20,39,1296.44,0.02
17962.0,141,1,102.83,0.95
17964.0,31,2,471.7,0.43
17965.0,37,14,2622.57,0.06
17966.0,37,5,1098.43,0.12
17967.0,371,1,123.07,0.84
17968.0,373,1,277.35,0.82
17969.0,165,2,228.2,0.56
17970.0,210,1,582.59,0.94
17972.0,241,1,136.04,0.87
17973.0,51,1,337.04,0.38
17974.0,24,3,740.79,0.6
17975.0,14,13,4488.81,0.0
17976.0,371,1,353.19,0.66
17977.0,28,1,288.14,0.27
17978.0,364,1,300.92,0.74
17979.0,35,4,757.71,0.42
17980.0,165,3,811.45,0.29
17984.0,144,1,152.68,0.71
17985.0,21,1,634.95,0.85
17986.0,55,1,20.8,0.62
17987.0,184,1,198.57,0.67
17988.0,11,7,201.12,0.43
17990.0,236,3,630.84,0.44
17991.0,224,2,93.35,0.94
17994.0,121,4,678.49,0.13
17995.0,281,1,76.1,1.0
17997.0,73,8,1970.67,0.0
17999.0,36,2,382.06,0.31
18001.0,11,2,417.23,0.38
18004.0,361,1,169.47,0.31
18005.0,3,2,249.72,0.41
18006.0,22,1,444.68,0.49
18008.0,69,9,2116.19,0.04
18009.0,234,1,257.34,0.83
18010.0,256,1,174.8,0.84
18011.0,372,1,102.79,0.83
18013.0,154,2,187.29,0.77
18014.0,27,1,166.42,0.77
18015.0,3,1,120.03,0.42
18016.0,31,5,1483.56,0.11
18017.0,80,3,523.0,0.12
18018.0,107,2,122.14,0.91
18019.0,51,1,38.45,0.73
18022.0,35,1,668.11,0.47
18024.0,152,2,389.78,0.88
18027.0,98,1,115.31,0.84
18030.0,3,2,230.65,0.43
18032.0,333,1,73.5,0.94
18033.0,64,1,97.97,0.59
18034.0,21,2,422.88,0.33
18035.0,35,3,730.4,0.51
18036.0,31,3,405.62,0.6
18037.0,153,6,70.02,0.63
18040.0,18,2,357.2,0.41
18041.0,11,21,4183.39,0.0
18042.0,53,1,165.05,0.47
18043.0,24,3,559.51,0.33
18044.0,3,10,2088.6,0.0
18045.0,44,1,189.4,0.43
18048.0,202,2,172.29,0.72
18050.0,358,1,74.4,0.94
18053.0,70,1,300.02,0.81
18055.0,6,10,6784.19,0.0
18056.0,287,1,363.65,0.66
18058.0,9,1,170.16,0.35
18059.0,22,3,306.46,0.61
18061.0,21,10,2119.41,0.0
18062.0,172,3,720.52,0.19
18064.0,132,2,814.0,0.43
18065.0,5,14,2392.83,0.02
18066.0,74,1,318.0,0.77
18067.0,39,1,396.33,0.74
18068.0,288,1,101.7,0.82
18069.0,25,5,2036.67,0.0
18071.0,257,2,453.0,0.57
18072.0,185,1,247.44,0.46
18073.0,113,12,3877.52,0.36
18074.0,373,1,489.6,0.8
18075.0,22,10,2611.75,0.03
18077.0,7,11,2633.01,0.04
18078.0,216,2,336.13,0.85
18079.0,44,4,3651.97,0.14
18080.0,18,2,1231.5,0.18
18081.0,35,3,343.45,0.32
18082.0,25,1,703.37,0.82
18084.0,15,1,90.48,0.5
18085.0,329,2,689.95,0.49
18086.0,273,1,101.34,0.41
18087.0,97,2,4055.72,0.19
18088.0,60,1,167.67,0.47
18092.0,1,11,9068.26,0.0
18093.0,92,4,2106.52,0.04
18094.0,81,7,3017.3,0.28
18095.0,312,2,580.05,0.43
18096.0,11,3,911.15,0.26
18097.0,7,6,2697.8,0.01
18099.0,126,1,168.31,0.71
18101.0,10,2,223.65,0.23
18102.0,0,60,259657.3,0.0
18104.0,36,1,754.64,0.28
18105.0,37,1,113.48,0.85
18106.0,329,1,430.7,0.53
18108.0,253,1,271.0,0.48
18109.0,1,26,8052.97,0.0
18110.0,19,1,236.3,0.45
18112.0,11,2,352.69,0.58
18113.0,368,1,76.32,0.94
18114.0,289,1,220.1,0.27
18116.0,67,8,1418.03,0.02
18117.0,25,1,320.72,0.24
18118.0,10,26,5653.82,0.0
18119.0,367,1,181.12,0.3
18120.0,213,1,111.15,0.55
18121.0,148,2,673.1,0.29
18122.0,7,6,1826.21,0.13
18123.0,23,2,589.44,0.74
18125.0,29,4,1142.99,0.14
18126.0,60,1,206.83,0.22
18127.0,18,3,348.73,0.8
18129.0,242,1,112.55,0.83
18130.0,14,3,1059.39,0.1
18133.0,211,1,931.5,0.84
18135.0,28,5,681.91,0.23
18136.0,62,3,784.33,0.27
18138.0,294,1,152.65,0.79
18139.0,17,6,8438.34,0.22
18142.0,156,2,1019.52,0.48
18143.0,116,2,1000.16,0.35
18144.0,7,12,2888.75,0.0
18145.0,12,4,2861.55,0.2
18146.0,140,2,160.35,0.91
18147.0,45,2,179.34,0.77
18149.0,50,3,612.08,0.25
18150.0,31,3,566.58,0.48
18151.0,134,2,653.35,0.41
18154.0,2,2,399.19,0.31
18155.0,74,3,371.62,0.49
18156.0,12,2,734.94,0.3
18158.0,8,2,453.4,0.37
18159.0,300,1,530.15,0.81
18160.0,56,2,638.06,0.79
18161.0,14,5,1618.69,0.13
18164.0,36,1,399.65,0.38
18165.0,176,1,302.46,0.43
18167.0,22,3,1384.86,0.27
18168.0,175,6,1169.94,0.35
18169.0,60,1,202.65,0.12
18170.0,32,3,980.31,0.52
18171.0,58,5,1231.31,0.02
18172.0,14,20,7561.68,0.0
18173.0,86,4,2106.84,0.15
18174.0,6,1,104.0,0.41
18176.0,357,1,476.35,0.67
18177.0,30,6,1341.42,0.1
18178.0,128,4,1590.81,0.27
18179.0,8,6,1793.17,0.09
18180.0,4,6,1843.75,0.06
18181.0,23,1,382.8,0.76
18183.0,226,2,632.07,0.83
18184.0,14,1,49.8,0.69
18185.0,248,1,304.25,0.52
18188.0,14,3,2001.04,0.14
18189.0,77,2,1090.24,0.43
18190.0,191,2,284.46,0.3
18191.0,261,1,207.8,0.75
18192.0,71,1,957.97,0.61
18193.0,164,1,243.76,0.55
18194.0,81,1,973.84,0.7
18196.0,94,2,689.13,0.2
18198.0,3,17,5425.56,0.0
18200.0,105,1,163.8,0.44
18202.0,199,3,1396.99,0.37
18203.0,156,1,160.42,0.73
18204.0,70,3,1993.7,0.07
18205.0,35,2,517.36,0.45
18209.0,28,1,139.1,0.57
18210.0,1,6,2621.38,0.0
18211.0,25,5,600.07,0.31
18212.0,325,1,248.42,0.94
18213.0,236,1,232.48,0.92
18215.0,88,1,299.34,0.5
18216.0,30,1,481.75,0.27
18217.0,28,2,621.75,0.77
18218.0,210,2,662.08,0.67
18219.0,2,10,2069.77,0.0
18220.0,226,1,305.28,0.6
18221.0,21,5,1041.61,0.02
18222.0,92,1,443.0,0.11
18223.0,4,14,6484.54,0.0
18224.0,263,1,158.95,0.85
18225.0,2,12,5509.12,0.0
18226.0,43,11,5228.05,0.0
18227.0,217,1,93.75,0.91
18228.0,56,2,779.9,0.21
18229.0,11,20,7276.9,0.0
18230.0,8,7,2810.2,0.0
18231.0,191,5,2083.27,0.46
18232.0,81,4,592.97,0.69
18233.0,325,1,440.0,0.56
18235.0,71,3,1796.48,0.12
18236.0,29,6,882.24,0.14
18237.0,2,5,987.1,0.29
18239.0,218,5,1561.61,0.59
18240.0,45,1,422.58,0.47
18241.0,9,17,2073.09,0.0
18242.0,71,4,2232.49,0.15
18245.0,6,7,2567.06,0.02
18246.0,23,2,596.1,0.75
18248.0,122,2,804.02,0.33
18249.0,16,1,95.34,0.47
18250.0,309,1,349.27,0.84
18251.0,86,1,4314.72,0.47
18252.0,50,2,526.67,0.53
18255.0,88,1,103.3,0.66
18257.0,38,8,2337.63,0.0
18259.0,24,3,2338.6,0.44
18260.0,172,6,2643.2,0.17
18261.0,42,2,324.24,0.67
18262.0,139,1,149.48,0.94
18263.0,25,3,1213.16,0.34
18265.0,71,2,801.51,0.11
18268.0,133,1,25.5,0.84
18269.0,365,1,168.6,0.31
18270.0,37,2,283.15,0.4
18272.0,2,6,3078.58,0.23
18273.0,1,3,204.0,0.49
18274.0,29,1,175.92,0.71
18276.0,43,1,335.86,0.72
18277.0,57,1,110.38,0.12
18278.0,73,1,173.9,0.47
18280.0,277,1,180.6,0.79
18281.0,180,1,80.82,0.38
18282.0,7,2,178.05,0.86
18283.0,3,16,2094.88,0.0
18287.0,42,3,1837.28,0.21
